Type,Name,URL,CRC,Size
FILE,Incredible Technologies Eagle - CD - Games (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Incredible Technologies/Eagle/CD/Games/Incredible Technologies Eagle - CD - Games/Incredible Technologies Eagle - CD - Games (TOSEC-v2012-07-22_CM).dat,2166442846,1397
DIRECTORY,NEC,,,
DIRECTORY,PC-FXGA,,,
DIRECTORY,Firmware,,,
DIRECTORY,NEC PC-FXGA - Firmware,,,
FILE,NEC PC-FXGA - Firmware (TOSEC-v2012-07-13_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-FXGA/Firmware/NEC PC-FXGA - Firmware/NEC PC-FXGA - Firmware (TOSEC-v2012-07-13_CM).dat,839223671,1118
DIRECTORY,Games,,,
DIRECTORY,NEC PC-FXGA - Games,,,
FILE,NEC PC-FXGA - Games (TOSEC-v2012-07-13_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-FXGA/Games/NEC PC-FXGA - Games/NEC PC-FXGA - Games (TOSEC-v2012-07-13_CM).dat,1496949010,3134
DIRECTORY,PC-FX,,,
DIRECTORY,Firmware,,,
DIRECTORY,NEC PC-FX - Firmware,,,
FILE,NEC PC-FX - Firmware (TOSEC-v2012-07-13_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-FX/Firmware/NEC PC-FX - Firmware/NEC PC-FX - Firmware (TOSEC-v2012-07-13_CM).dat,2514339627,1129
DIRECTORY,Games,,,
DIRECTORY,NEC PC-FX - Games,,,
FILE,NEC PC-FX - Games (TOSEC-v2012-07-14_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-FX/Games/NEC PC-FX - Games/NEC PC-FX - Games (TOSEC-v2012-07-14_CM).dat,2348594062,53162
DIRECTORY,PC-Engine CD & TurboGrafx-16 CD,,,
DIRECTORY,Homebrew,,,
DIRECTORY,Games,,,
DIRECTORY,NEC PC-Engine CD & TurboGrafx-16 CD - Homebrew - Games,,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Homebrew - Games (TOSEC-v2012-07-22_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Homebrew/Games/NEC PC-Engine CD & TurboGrafx-16 CD - Homebrew - Games/NEC PC-Engine CD & TurboGrafx-16 CD - Homebrew - Games (TOSEC-v2012-07-22_CM).dat,1838043622,988
DIRECTORY,Educational,,,
DIRECTORY,NEC PC-Engine CD & TurboGrafx-16 CD - Educational,,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Educational (TOSEC-v2018-05-28_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Educational/NEC PC-Engine CD & TurboGrafx-16 CD - Educational/NEC PC-Engine CD & TurboGrafx-16 CD - Educational (TOSEC-v2018-05-28_CM).dat,1973998008,2696
DIRECTORY,Samplers,,,
DIRECTORY,[IMG],,,
DIRECTORY,NEC PC-Engine CD & TurboGrafx-16 CD - Samplers - [IMG],,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Samplers - [IMG] (TOSEC-v2019-04-18_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Samplers/[IMG]/NEC PC-Engine CD & TurboGrafx-16 CD - Samplers - [IMG]/NEC PC-Engine CD & TurboGrafx-16 CD - Samplers - [IMG] (TOSEC-v2019-04-18_CM).dat,2011119775,8776
DIRECTORY,[BIN],,,
DIRECTORY,NEC PC-Engine CD & TurboGrafx-16 CD - Samplers - [BIN],,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Samplers - [BIN] (TOSEC-v2018-07-20_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Samplers/[BIN]/NEC PC-Engine CD & TurboGrafx-16 CD - Samplers - [BIN]/NEC PC-Engine CD & TurboGrafx-16 CD - Samplers - [BIN] (TOSEC-v2018-07-20_CM).dat,3460374429,1100
DIRECTORY,Applications,,,
DIRECTORY,NEC PC-Engine CD & TurboGrafx-16 CD - Applications,,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Applications (TOSEC-v2018-03-23_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Applications/NEC PC-Engine CD & TurboGrafx-16 CD - Applications/NEC PC-Engine CD & TurboGrafx-16 CD - Applications (TOSEC-v2018-03-23_CM).dat,3313386921,1625
DIRECTORY,Games,,,
DIRECTORY,[IMG],,,
DIRECTORY,NEC PC-Engine CD & TurboGrafx-16 CD - Games - [IMG],,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Games - [IMG] (TOSEC-v2021-05-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Games/[IMG]/NEC PC-Engine CD & TurboGrafx-16 CD - Games - [IMG]/NEC PC-Engine CD & TurboGrafx-16 CD - Games - [IMG] (TOSEC-v2021-05-07_CM).dat,2899274763,374723
DIRECTORY,[ISO],,,
DIRECTORY,NEC PC-Engine CD & TurboGrafx-16 CD - Games - [ISO],,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Games - [ISO] (TOSEC-v2018-08-10_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Games/[ISO]/NEC PC-Engine CD & TurboGrafx-16 CD - Games - [ISO]/NEC PC-Engine CD & TurboGrafx-16 CD - Games - [ISO] (TOSEC-v2018-08-10_CM).dat,1530369953,1117
DIRECTORY,[BIN],,,
DIRECTORY,NEC PC-Engine CD & TurboGrafx-16 CD - Games - [BIN],,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Games - [BIN] (TOSEC-v2018-08-10_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Games/[BIN]/NEC PC-Engine CD & TurboGrafx-16 CD - Games - [BIN]/NEC PC-Engine CD & TurboGrafx-16 CD - Games - [BIN] (TOSEC-v2018-08-10_CM).dat,1582638953,4038
DIRECTORY,Multimedia,,,
DIRECTORY,NEC PC-Engine CD & TurboGrafx-16 CD - Multimedia,,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Multimedia (TOSEC-v2018-06-07_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Multimedia/NEC PC-Engine CD & TurboGrafx-16 CD - Multimedia/NEC PC-Engine CD & TurboGrafx-16 CD - Multimedia (TOSEC-v2018-06-07_CM).dat,2643290583,11143
DIRECTORY,Compilations,,,
DIRECTORY,NEC PC-Engine CD & TurboGrafx-16 CD - Compilations,,,
FILE,NEC PC-Engine CD & TurboGrafx-16 CD - Compilations (TOSEC-v2019-04-18_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/NEC/PC-Engine CD & TurboGrafx-16 CD/Compilations/NEC PC-Engine CD & TurboGrafx-16 CD - Compilations/NEC PC-Engine CD & TurboGrafx-16 CD - Compilations (TOSEC-v2019-04-18_CM).dat,1530654183,3332
DIRECTORY,Tomy,,,
DIRECTORY,KISS-Site,,,
DIRECTORY,Games,,,
DIRECTORY,Tomy KISS-Site - Games,,,
FILE,Tomy KISS-Site - Games (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Tomy/KISS-Site/Games/Tomy KISS-Site - Games/Tomy KISS-Site - Games (TOSEC-v2014-07-01_CM).dat,2194905335,12287
DIRECTORY,Memorex,,,
DIRECTORY,Video Information System,,,
DIRECTORY,Educational,,,
DIRECTORY,Memorex Video Information System - Educational,,,
FILE,Memorex Video Information System - Educational (TOSEC-v2012-07-13_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Memorex/Video Information System/Educational/Memorex Video Information System - Educational/Memorex Video Information System - Educational (TOSEC-v2012-07-13_CM).dat,2456487461,25744
DIRECTORY,Samplers,,,
DIRECTORY,Memorex Video Information System - Samplers,,,
FILE,Memorex Video Information System - Samplers (TOSEC-v2012-07-13_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Memorex/Video Information System/Samplers/Memorex Video Information System - Samplers/Memorex Video Information System - Samplers (TOSEC-v2012-07-13_CM).dat,1594222576,1024
DIRECTORY,Games,,,
DIRECTORY,Memorex Video Information System - Games,,,
FILE,Memorex Video Information System - Games (TOSEC-v2012-07-13_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Memorex/Video Information System/Games/Memorex Video Information System - Games/Memorex Video Information System - Games (TOSEC-v2012-07-13_CM).dat,545189590,3150
DIRECTORY,Multimedia,,,
DIRECTORY,Memorex Video Information System - Multimedia,,,
FILE,Memorex Video Information System - Multimedia (TOSEC-v2012-07-13_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Memorex/Video Information System/Multimedia/Memorex Video Information System - Multimedia/Memorex Video Information System - Multimedia (TOSEC-v2012-07-13_CM).dat,342790045,16242
DIRECTORY,Sega,,,
DIRECTORY,Saturn,,,
DIRECTORY,Bonus Discs,,,
DIRECTORY,Sega Saturn - Bonus Discs,,,
FILE,Sega Saturn - Bonus Discs (TOSEC-v2012-07-13_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Saturn/Bonus Discs/Sega Saturn - Bonus Discs/Sega Saturn - Bonus Discs (TOSEC-v2012-07-13_CM).dat,2438229305,8567
DIRECTORY,Homebrew,,,
DIRECTORY,Games,,,
DIRECTORY,[ISO],,,
DIRECTORY,Sega Saturn - Homebrew - Games - [ISO],,,
FILE,Sega Saturn - Homebrew - Games - [ISO] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Saturn/Homebrew/Games/[ISO]/Sega Saturn - Homebrew - Games - [ISO]/Sega Saturn - Homebrew - Games - [ISO] (TOSEC-v2022-06-08_CM).dat,2353084728,5113
DIRECTORY,Firmware,,,
DIRECTORY,Sega Saturn - Firmware,,,
FILE,Sega Saturn - Firmware (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Saturn/Firmware/Sega Saturn - Firmware/Sega Saturn - Firmware (TOSEC-v2014-07-01_CM).dat,1743246021,3974
DIRECTORY,Samplers,,,
DIRECTORY,Sega Saturn - Samplers,,,
FILE,Sega Saturn - Samplers (TOSEC-v2020-07-10_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Saturn/Samplers/Sega Saturn - Samplers/Sega Saturn - Samplers (TOSEC-v2020-07-10_CM).dat,1449719804,66412
DIRECTORY,Applications,,,
DIRECTORY,Sega Saturn - Applications,,,
FILE,Sega Saturn - Applications (TOSEC-v2020-06-12_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Saturn/Applications/Sega Saturn - Applications/Sega Saturn - Applications (TOSEC-v2020-06-12_CM).dat,3596719564,1618
DIRECTORY,Games,,,
DIRECTORY,[ISO],,,
DIRECTORY,Sega Saturn - Games - [ISO],,,
FILE,Sega Saturn - Games - [ISO] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Saturn/Games/[ISO]/Sega Saturn - Games - [ISO]/Sega Saturn - Games - [ISO] (TOSEC-v2022-06-08_CM).dat,2018242261,1636450
DIRECTORY,[BIN],,,
DIRECTORY,Sega Saturn - Games - [BIN],,,
FILE,Sega Saturn - Games - [BIN] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Saturn/Games/[BIN]/Sega Saturn - Games - [BIN]/Sega Saturn - Games - [BIN] (TOSEC-v2022-06-08_CM).dat,3272525567,24157
DIRECTORY,Multimedia,,,
DIRECTORY,Sega Saturn - Multimedia,,,
FILE,Sega Saturn - Multimedia (TOSEC-v2020-06-19_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Saturn/Multimedia/Sega Saturn - Multimedia/Sega Saturn - Multimedia (TOSEC-v2020-06-19_CM).dat,3913340216,22982
DIRECTORY,32X,,,
DIRECTORY,CD,,,
DIRECTORY,Games,,,
DIRECTORY,[BIN-CUE],,,
DIRECTORY,Sega 32X - CD - Games - [BIN-CUE],,,
FILE,Sega 32X - CD - Games - [BIN-CUE] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/32X/CD/Games/[BIN-CUE]/Sega 32X - CD - Games - [BIN-CUE]/Sega 32X - CD - Games - [BIN-CUE] (TOSEC-v2022-06-08_CM).dat,1404127209,1020
DIRECTORY,[IMG],,,
DIRECTORY,Sega 32X - CD - Games - [IMG],,,
FILE,Sega 32X - CD - Games - [IMG] (TOSEC-v2013-04-10_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/32X/CD/Games/[IMG]/Sega 32X - CD - Games - [IMG]/Sega 32X - CD - Games - [IMG] (TOSEC-v2013-04-10_CM).dat,2863542544,15653
DIRECTORY,[ISO],,,
DIRECTORY,Sega 32X - CD - Games - [ISO],,,
FILE,Sega 32X - CD - Games - [ISO] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/32X/CD/Games/[ISO]/Sega 32X - CD - Games - [ISO]/Sega 32X - CD - Games - [ISO] (TOSEC-v2022-06-08_CM).dat,439940097,15184
DIRECTORY,NAOMI 2,,,
DIRECTORY,Games,,,
DIRECTORY,Sega NAOMI 2 - Games,,,
FILE,Sega NAOMI 2 - Games (TOSEC-v2021-07-30_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/NAOMI 2/Games/Sega NAOMI 2 - Games/Sega NAOMI 2 - Games (TOSEC-v2021-07-30_CM).dat,1116910752,14268
DIRECTORY,Dreamcast,,,
DIRECTORY,Homebrew,,,
DIRECTORY,Demos,,,
DIRECTORY,[Multipart],,,
DIRECTORY,Sega Dreamcast - Homebrew - Demos - [Multipart],,,
FILE,Sega Dreamcast - Homebrew - Demos - [Multipart] (TOSEC-v2012-02-27_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Homebrew/Demos/[Multipart]/Sega Dreamcast - Homebrew - Demos - [Multipart]/Sega Dreamcast - Homebrew - Demos - [Multipart] (TOSEC-v2012-02-27_CM).dat,4014033633,4687
DIRECTORY,[NRG],,,
DIRECTORY,Sega Dreamcast - Homebrew - Demos - [NRG],,,
FILE,Sega Dreamcast - Homebrew - Demos - [NRG] (TOSEC-v2012-02-27_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Homebrew/Demos/[NRG]/Sega Dreamcast - Homebrew - Demos - [NRG]/Sega Dreamcast - Homebrew - Demos - [NRG] (TOSEC-v2012-02-27_CM).dat,1448051466,896
DIRECTORY,[CDI],,,
DIRECTORY,Sega Dreamcast - Homebrew - Demos - [CDI],,,
FILE,Sega Dreamcast - Homebrew - Demos - [CDI] (TOSEC-v2012-02-27_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Homebrew/Demos/[CDI]/Sega Dreamcast - Homebrew - Demos - [CDI]/Sega Dreamcast - Homebrew - Demos - [CDI] (TOSEC-v2012-02-27_CM).dat,1205361437,2846
DIRECTORY,[ELF],,,
DIRECTORY,Sega Dreamcast - Homebrew - Demos - [ELF],,,
FILE,Sega Dreamcast - Homebrew - Demos - [ELF] (TOSEC-v2012-02-27_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Homebrew/Demos/[ELF]/Sega Dreamcast - Homebrew - Demos - [ELF]/Sega Dreamcast - Homebrew - Demos - [ELF] (TOSEC-v2012-02-27_CM).dat,4001543634,4746
DIRECTORY,[BIN],,,
DIRECTORY,Sega Dreamcast - Homebrew - Demos - [BIN],,,
FILE,Sega Dreamcast - Homebrew - Demos - [BIN] (TOSEC-v2012-02-27_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Homebrew/Demos/[BIN]/Sega Dreamcast - Homebrew - Demos - [BIN]/Sega Dreamcast - Homebrew - Demos - [BIN] (TOSEC-v2012-02-27_CM).dat,2972269205,11405
DIRECTORY,Applications,,,
DIRECTORY,[CDI],,,
DIRECTORY,Sega Dreamcast - Homebrew - Applications - [CDI],,,
FILE,Sega Dreamcast - Homebrew - Applications - [CDI] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Homebrew/Applications/[CDI]/Sega Dreamcast - Homebrew - Applications - [CDI]/Sega Dreamcast - Homebrew - Applications - [CDI] (TOSEC-v2022-06-08_CM).dat,2106230905,1249
DIRECTORY,Games,,,
DIRECTORY,[MDF-MDS],,,
DIRECTORY,Sega Dreamcast - Homebrew - Games - [MDF-MDS],,,
FILE,Sega Dreamcast - Homebrew - Games - [MDF-MDS] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Homebrew/Games/[MDF-MDS]/Sega Dreamcast - Homebrew - Games - [MDF-MDS]/Sega Dreamcast - Homebrew - Games - [MDF-MDS] (TOSEC-v2022-06-08_CM).dat,1803400905,1061
DIRECTORY,[CDI],,,
DIRECTORY,Sega Dreamcast - Homebrew - Games - [CDI],,,
FILE,Sega Dreamcast - Homebrew - Games - [CDI] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Homebrew/Games/[CDI]/Sega Dreamcast - Homebrew - Games - [CDI]/Sega Dreamcast - Homebrew - Games - [CDI] (TOSEC-v2022-06-08_CM).dat,112081938,5865
DIRECTORY,[GDI],,,
DIRECTORY,Sega Dreamcast - Homebrew - Games - [GDI],,,
FILE,Sega Dreamcast - Homebrew - Games - [GDI] (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Homebrew/Games/[GDI]/Sega Dreamcast - Homebrew - Games - [GDI]/Sega Dreamcast - Homebrew - Games - [GDI] (TOSEC-v2022-06-08_CM).dat,4171147995,1478
DIRECTORY,Compilations,,,
DIRECTORY,[CDI],,,
DIRECTORY,Sega Dreamcast - Homebrew - Compilations - [CDI],,,
FILE,Sega Dreamcast - Homebrew - Compilations - [CDI] (TOSEC-v2022-12-29_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Homebrew/Compilations/[CDI]/Sega Dreamcast - Homebrew - Compilations - [CDI]/Sega Dreamcast - Homebrew - Compilations - [CDI] (TOSEC-v2022-12-29_CM).dat,214126298,1813
DIRECTORY,Firmware,,,
DIRECTORY,Sega Dreamcast - Firmware,,,
FILE,Sega Dreamcast - Firmware (TOSEC-v2017-07-05_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Firmware/Sega Dreamcast - Firmware/Sega Dreamcast - Firmware (TOSEC-v2017-07-05_CM).dat,2980867865,5533
DIRECTORY,Samplers,,,
DIRECTORY,Sega Dreamcast - Samplers,,,
FILE,Sega Dreamcast - Samplers (TOSEC-v2022-12-20_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Samplers/Sega Dreamcast - Samplers/Sega Dreamcast - Samplers (TOSEC-v2022-12-20_CM).dat,1855085228,271126
DIRECTORY,Various Unverified Dumps,,,
DIRECTORY,Sega Dreamcast - Various Unverified Dumps,,,
FILE,Sega Dreamcast - Various Unverified Dumps (TOSEC-v2022-12-28_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Various Unverified Dumps/Sega Dreamcast - Various Unverified Dumps/Sega Dreamcast - Various Unverified Dumps (TOSEC-v2022-12-28_CM).dat,65279796,114632
DIRECTORY,Applications,,,
DIRECTORY,Sega Dreamcast - Applications,,,
FILE,Sega Dreamcast - Applications (TOSEC-v2022-12-28_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Applications/Sega Dreamcast - Applications/Sega Dreamcast - Applications (TOSEC-v2022-12-28_CM).dat,432058022,63951
DIRECTORY,Games,,,
DIRECTORY,Dev Builds,,,
DIRECTORY,[ISO],,,
DIRECTORY,Sega Dreamcast - Games - Dev Builds - [ISO],,,
FILE,Sega Dreamcast - Games - Dev Builds - [ISO] (TOSEC-v2022-06-26_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Games/Dev Builds/[ISO]/Sega Dreamcast - Games - Dev Builds - [ISO]/Sega Dreamcast - Games - Dev Builds - [ISO] (TOSEC-v2022-06-26_CM).dat,3240967705,103953
DIRECTORY,[BIN],,,
DIRECTORY,Sega Dreamcast - Games - Dev Builds - [BIN],,,
FILE,Sega Dreamcast - Games - Dev Builds - [BIN] (TOSEC-v2022-07-03_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Games/Dev Builds/[BIN]/Sega Dreamcast - Games - Dev Builds - [BIN]/Sega Dreamcast - Games - Dev Builds - [BIN] (TOSEC-v2022-07-03_CM).dat,2310994639,28900
DIRECTORY,US,,,
DIRECTORY,Sega Dreamcast - Games - US,,,
FILE,Sega Dreamcast - Games - US (TOSEC-v2022-12-28_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Games/US/Sega Dreamcast - Games - US/Sega Dreamcast - Games - US (TOSEC-v2022-12-28_CM).dat,1532727813,538632
DIRECTORY,PAL,,,
DIRECTORY,Sega Dreamcast - Games - PAL,,,
FILE,Sega Dreamcast - Games - PAL (TOSEC-v2022-06-15_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Games/PAL/Sega Dreamcast - Games - PAL/Sega Dreamcast - Games - PAL (TOSEC-v2022-06-15_CM).dat,4199295662,537777
DIRECTORY,JP,,,
DIRECTORY,Sega Dreamcast - Games - JP,,,
FILE,Sega Dreamcast - Games - JP (TOSEC-v2022-12-20_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Games/JP/Sega Dreamcast - Games - JP/Sega Dreamcast - Games - JP (TOSEC-v2022-12-20_CM).dat,2824965172,776533
DIRECTORY,Multimedia,,,
DIRECTORY,Sega Dreamcast - Multimedia,,,
FILE,Sega Dreamcast - Multimedia (TOSEC-v2022-12-20_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Dreamcast/Multimedia/Sega Dreamcast - Multimedia/Sega Dreamcast - Multimedia (TOSEC-v2022-12-20_CM).dat,1067762486,26965
DIRECTORY,WonderMega,,,
DIRECTORY,CD,,,
DIRECTORY,Educational,,,
DIRECTORY,[IMG],,,
DIRECTORY,Sega WonderMega - CD - Educational - [IMG],,,
FILE,Sega WonderMega - CD - Educational - [IMG] (TOSEC-v2013-04-10_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/WonderMega/CD/Educational/[IMG]/Sega WonderMega - CD - Educational - [IMG]/Sega WonderMega - CD - Educational - [IMG] (TOSEC-v2013-04-10_CM).dat,1463150657,2160
DIRECTORY,[ISO],,,
DIRECTORY,Sega WonderMega - CD - Educational - [ISO],,,
FILE,Sega WonderMega - CD - Educational - [ISO] (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/WonderMega/CD/Educational/[ISO]/Sega WonderMega - CD - Educational - [ISO]/Sega WonderMega - CD - Educational - [ISO] (TOSEC-v2014-07-01_CM).dat,2906250573,1394
DIRECTORY,Samplers,,,
DIRECTORY,Sega WonderMega - CD - Samplers,,,
FILE,Sega WonderMega - CD - Samplers (TOSEC-v2012-09-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/WonderMega/CD/Samplers/Sega WonderMega - CD - Samplers/Sega WonderMega - CD - Samplers (TOSEC-v2012-09-08_CM).dat,3892153215,1971
DIRECTORY,Games,,,
DIRECTORY,Sega WonderMega - CD - Games,,,
FILE,Sega WonderMega - CD - Games (TOSEC-v2014-07-01_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/WonderMega/CD/Games/Sega WonderMega - CD - Games/Sega WonderMega - CD - Games (TOSEC-v2014-07-01_CM).dat,2486211441,1923
DIRECTORY,Mega-CD & Sega CD,,,
DIRECTORY,Homebrew,,,
DIRECTORY,Demos,,,
DIRECTORY,Sega Mega-CD & Sega CD - Homebrew - Demos,,,
FILE,Sega Mega-CD & Sega CD - Homebrew - Demos (TOSEC-v2022-06-08_CM).dat,https://raw.githubusercontent.com/open-retrogaming-archive/dat-catalog/main/root/normalized/TOSEC-ISO/Sega/Mega-CD & Sega CD/Homebrew/Demos/Sega Mega-CD & Sega CD - Homebrew - Demos/Sega Mega-CD & Sega CD - Homebrew - Demos (TOSEC-v2022-06-08_CM).dat,88435386,3767
